Claim Key," Policy 
 Branch ",Policy Type,Premium Class,"Policy  
Number  ",Date Incurred,Date of Loss," Claim 
 Status",Claimant  ,"Claim      
Narrative  ",Gross Sum Insured,Reinsurance Recoveries,Total Recovered,Current Gross Outstanding,Transaction Amount,Total Paid,Incurred Claims - Gross of reinsurance,Incurred Claims Net of Reinsurance,Incurred Claims Net of All Recoveries,Paid Claims Net of Reinsurance,Paid Claims net of All Recoveries,Max Incurred Claim,Max Claim Paid,Date of Loss Code,Transaction Date Code,Delay,Min of Delay,Policy class,Product Group,Large Loss Threshold,Incremental Attritional Losses,Incremental Large Losses,Incurred for claims incurred in prior quarters,Incremental Claim Amount
5003417,11,33A,IT4,5000685,20-Jan-11,01-Dec-10,F,Western Transport,31 x CEMENT BAGS WATER DAMAGED,,0,0,0,66.5,302.35,302.35, 302.35 , 302.35 , 302.35 , 302.35 ,302.35,210.35,2010,2011,1,0,Transportation,Transport and Engineering,error,error,error,error,error
5003417,11,33A,IT4,5000685,27-Jan-11,01-Dec-10,R,Western Transport,31 x CEMENT BAGS WATER DAMAGED,,0,0,66.5,-66.5,235.85,302.35, 302.35 , 302.35 , 235.85 , 235.85 ,302.35,210.35,2010,2011,1,0,Transportation,Transport and Engineering,error,error,error,error,error
5003417,11,33A,IT4,5000685,09-Feb-11,01-Dec-10,F,Western Transport,31 x CEMENT BAGS WATER DAMAGED,,0,0,0,66.5,302.35,302.35, 302.35 , 302.35 , 302.35 , 302.35 ,302.35,210.35,2010,2011,1,0,Transportation,Transport and Engineering,error,error,error,error,error
5003417,11,33A,IT4,5000685,20-May-11,01-Dec-10,F,Western Transport,31 x CEMENT BAGS WATER DAMAGED,,0,30,0,-30,302.35,302.35, 302.35 , 272.35 , 302.35 , 272.35 ,302.35,210.35,2010,2011,1,0,Transportation,Transport and Engineering,error,error,error,error,error
5003417,11,33A,IT4,5000685,15-Jun-11,01-Dec-10,F,Western Transport,31 x CEMENT BAGS WATER DAMAGED,,0,68,0,-38,302.35,302.35, 302.35 , 234.35 , 302.35 , 234.35 ,302.35,210.35,2010,2011,1,0,Transportation,Transport and Engineering,error,error,error,error,error
5003417,11,33A,IT4,5000685,26-Jul-11,01-Dec-10,F,Western Transport,31 x CEMENT BAGS WATER DAMAGED,,0,92,0,-24,302.35,302.35, 302.35 , 210.35 , 302.35 , 210.35 ,302.35,210.35,2010,2011,1,0,Transportation,Transport and Engineering,error,error,error,error,error
5003418,11,33A,IT4,5000685,05-Jan-11,15-Dec-10,O,Western Transport,17 x CEMENT BAGS WATER DAMAGED,,0,0,153,0,0,153, 153.00 , 153.00 , -   , -   ,192.5,-8.5,2010,2011,1,0,Transportation,Transport and Engineering,error,error,error,error,error
5003418,11,33A,IT4,5000685,14-Jan-11,15-Dec-10,O,Western Transport,17 x CEMENT BAGS WATER DAMAGED,,0,0,151.5,0,0,151.5, 151.50 , 151.50 , -   , -   ,192.5,-8.5,2010,2011,1,0,Transportation,Transport and Engineering,error,error,error,error,error
5003418,11,33A,IT4,5000685,14-Jan-11,15-Dec-10,O,Western Transport,17 x CEMENT BAGS WATER DAMAGED,,0,0,25,126.5,126.5,151.5, 151.50 , 151.50 , 126.50 , 126.50 ,192.5,-8.5,2010,2011,1,0,Transportation,Transport and Engineering,error,error,error,error,error
5003418,11,33A,IT4,5000685,20-Jan-11,15-Dec-10,O,Western Transport,17 x CEMENT BAGS WATER DAMAGED,,0,0,66,0,126.5,192.5, 192.50 , 192.50 , 126.50 , 126.50 ,192.5,-8.5,2010,2011,1,0,Transportation,Transport and Engineering,error,error,error,error,error
5003418,11,33A,IT4,5000685,20-Jan-11,15-Dec-10,F,Western Transport,17 x CEMENT BAGS WATER DAMAGED,,0,0,0,66,192.5,192.5, 192.50 , 192.50 , 192.50 , 192.50 ,192.5,-8.5,2010,2011,1,0,Transportation,Transport and Engineering,error,error,error,error,error
5003418,11,33A,IT4,5000685,27-Jan-11,15-Dec-10,R,Western Transport,17 x CEMENT BAGS WATER DAMAGED,,0,0,66,-66,126.5,192.5, 192.50 , 192.50 , 126.50 , 126.50 ,192.5,-8.5,2010,2011,1,0,Transportation,Transport and Engineering,error,error,error,error,error
5003418,11,33A,IT4,5000685,09-Feb-11,15-Dec-10,F,Western Transport,17 x CEMENT BAGS WATER DAMAGED,,0,0,0,66,192.5,192.5, 192.50 , 192.50 , 192.50 , 192.50 ,192.5,-8.5,2010,2011,1,0,Transportation,Transport and Engineering,error,error,error,error,error
5003418,11,33A,IT4,5000685,26-Jul-11,15-Dec-10,F,Western Transport,17 x CEMENT BAGS WATER DAMAGED,,0,34,0,-34,192.5,192.5, 192.50 , 158.50 , 192.50 , 158.50 ,192.5,-8.5,2010,2011,1,0,Transportation,Transport and Engineering,error,error,error,error,error
5003418,11,33A,IT4,5000685,08-Sep-11,15-Dec-10,F,Western Transport,17 x CEMENT BAGS WATER DAMAGED,,0,103,0,-69,192.5,192.5, 192.50 , 89.50 , 192.50 , 89.50 ,192.5,-8.5,2010,2011,1,0,Transportation,Transport and Engineering,error,error,error,error,error
5003418,11,33A,IT4,5000685,08-Sep-11,15-Dec-10,F,Western Transport,17 x CEMENT BAGS WATER DAMAGED,,0,141,0,-38,192.5,192.5, 192.50 , 51.50 , 192.50 , 51.50 ,192.5,-8.5,2010,2011,1,0,Transportation,Transport and Engineering,error,error,error,error,error
5003418,11,33A,IT4,5000685,29-Nov-11,15-Dec-10,F,Western Transport,17 x CEMENT BAGS WATER DAMAGED,,0,201,0,-60,192.5,192.5, 192.50 ,-8.50 , 192.50 ,-8.50 ,192.5,-8.5,2010,2011,1,0,Transportation,Transport and Engineering,error,error,error,error,error
5003419,11,33A,IT4,5000685,05-Jan-11,14-Dec-10,O,Western Transport,108 CEMENT BAGS WATER DAMAGED,,0,0,835,0,0,835, 835.00 , 835.00 , -   , -   ,869.7,528.7,2010,2011,1,0,Transportation,Transport and Engineering,error,error,error,error,error
5003419,11,33A,IT4,5000685,14-Jan-11,14-Dec-10,O,Western Transport,108 CEMENT BAGS WATER DAMAGED,,0,0,828.7,0,0,828.7, 828.70 , 828.70 , -   , -   ,869.7,528.7,2010,2011,1,0,Transportation,Transport and Engineering,error,error,error,error,error
5003419,11,33A,IT4,5000685,14-Jan-11,14-Dec-10,O,Western Transport,108 CEMENT BAGS WATER DAMAGED,,0,0,25,803.7,803.7,828.7, 828.70 , 828.70 , 803.70 , 803.70 ,869.7,528.7,2010,2011,1,0,Transportation,Transport and Engineering,error,error,error,error,error
5003419,11,33A,IT4,5000685,20-Jan-11,14-Dec-10,O,Western Transport,108 CEMENT BAGS WATER DAMAGED,,0,0,66,0,803.7,869.7, 869.70 , 869.70 , 803.70 , 803.70 ,869.7,528.7,2010,2011,1,0,Transportation,Transport and Engineering,error,error,error,error,error
5003419,11,33A,IT4,5000685,20-Jan-11,14-Dec-10,F,Western Transport,108 CEMENT BAGS WATER DAMAGED,,0,0,0,66,869.7,869.7, 869.70 , 869.70 , 869.70 , 869.70 ,869.7,528.7,2010,2011,1,0,Transportation,Transport and Engineering,error,error,error,error,error
5003419,11,33A,IT4,5000685,27-Jan-11,14-Dec-10,R,Western Transport,108 CEMENT BAGS WATER DAMAGED,,0,0,66,-66,803.7,869.7, 869.70 , 869.70 , 803.70 , 803.70 ,869.7,528.7,2010,2011,1,0,Transportation,Transport and Engineering,error,error,error,error,error
5003419,11,33A,IT4,5000685,09-Feb-11,14-Dec-10,F,Western Transport,108 CEMENT BAGS WATER DAMAGED,,0,0,0,66,869.7,869.7, 869.70 , 869.70 , 869.70 , 869.70 ,869.7,528.7,2010,2011,1,0,Transportation,Transport and Engineering,error,error,error,error,error
5003419,11,33A,IT4,5000685,15-Mar-11,14-Dec-10,F,Western Transport,108 CEMENT BAGS WATER DAMAGED,,0,75,0,-75,869.7,869.7, 869.70 , 794.70 , 869.70 , 794.70 ,869.7,528.7,2010,2011,1,0,Transportation,Transport and Engineering,error,error,error,error,error
5003419,11,33A,IT4,5000685,15-Mar-11,14-Dec-10,F,Western Transport,108 CEMENT BAGS WATER DAMAGED,,0,85,0,-10,869.7,869.7, 869.70 , 784.70 , 869.70 , 784.70 ,869.7,528.7,2010,2011,1,0,Transportation,Transport and Engineering,error,error,error,error,error
5003419,11,33A,IT4,5000685,17-Mar-11,14-Dec-10,F,Western Transport,108 CEMENT BAGS WATER DAMAGED,,0,110,0,-25,869.7,869.7, 869.70 , 759.70 , 869.70 , 759.70 ,869.7,528.7,2010,2011,1,0,Transportation,Transport and Engineering,error,error,error,error,error
5003419,11,33A,IT4,5000685,13-Apr-11,14-Dec-10,F,Western Transport,108 CEMENT BAGS WATER DAMAGED,,0,170,0,-60,869.7,869.7, 869.70 , 699.70 , 869.70 , 699.70 ,869.7,528.7,2010,2011,1,0,Transportation,Transport and Engineering,error,error,error,error,error
5003419,11,33A,IT4,5000685,14-Apr-11,14-Dec-10,F,Western Transport,108 CEMENT BAGS WATER DAMAGED,,0,200,0,-30,869.7,869.7, 869.70 , 669.70 , 869.70 , 669.70 ,869.7,528.7,2010,2011,1,0,Transportation,Transport and Engineering,error,error,error,error,error
5003419,11,33A,IT4,5000685,14-Apr-11,14-Dec-10,F,Western Transport,108 CEMENT BAGS WATER DAMAGED,,0,209,0,-9,869.7,869.7, 869.70 , 660.70 , 869.70 , 660.70 ,869.7,528.7,2010,2011,1,0,Transportation,Transport and Engineering,error,error,error,error,error
5003419,11,33A,IT4,5000685,19-May-11,14-Dec-10,F,Western Transport,108 CEMENT BAGS WATER DAMAGED,,0,229,0,-20,869.7,869.7, 869.70 , 640.70 , 869.70 , 640.70 ,869.7,528.7,2010,2011,1,0,Transportation,Transport and Engineering,error,error,error,error,error
5003419,11,33A,IT4,5000685,20-May-11,14-Dec-10,F,Western Transport,108 CEMENT BAGS WATER DAMAGED,,0,259,0,-30,869.7,869.7, 869.70 , 610.70 , 869.70 , 610.70 ,869.7,528.7,2010,2011,1,0,Transportation,Transport and Engineering,error,error,error,error,error
5003419,11,33A,IT4,5000685,20-May-11,14-Dec-10,F,Western Transport,108 CEMENT BAGS WATER DAMAGED,,0,296,0,-37,869.7,869.7, 869.70 , 573.70 , 869.70 , 573.70 ,869.7,528.7,2010,2011,1,0,Transportation,Transport and Engineering,error,error,error,error,error
5003419,11,33A,IT4,5000685,20-May-11,14-Dec-10,F,Western Transport,108 CEMENT BAGS WATER DAMAGED,,0,326,0,-30,869.7,869.7, 869.70 , 543.70 , 869.70 , 543.70 ,869.7,528.7,2010,2011,1,0,Transportation,Transport and Engineering,error,error,error,error,error
5003419,11,33A,IT4,5000685,14-Jun-11,14-Dec-10,F,Western Transport,108 CEMENT BAGS WATER DAMAGED,,0,341,0,-15,869.7,869.7, 869.70 , 528.70 , 869.70 , 528.70 ,869.7,528.7,2010,2011,1,0,Transportation,Transport and Engineering,error,error,error,error,error
5003423,11,13A,IT2,5001308,05-Jan-11,25-Oct-10,O,EDGARS STORES LIMITED,GLASS DAMAGED IN TRANSIT,,0,0,193.5,0,0,193.5, 193.50 , 193.50 , -   , -   ,193.5,193.5,2010,2011,1,0,Transportation,Transport and Engineering,error,error,error,error,error
5003423,11,13A,IT2,5001308,24-Feb-11,25-Oct-10,F,EDGARS STORES LIMITED,GLASS DAMAGED IN TRANSIT,,19.35,0,0,193.5,193.5,193.5, 174.15 , 174.15 , 174.15 , 174.15 ,193.5,193.5,2010,2011,1,0,Transportation,Transport and Engineering,error,error,error,error,error
5003435,11,50A,EN3,5001993,06-Jan-11,16-Dec-10,O,Ecological Safaris & Travel,LAPTOP STOLEN,,0,0,545,0,0,545, 545.00 , 545.00 , -   , -   ,545,488,2010,2011,1,0,Engineering,Transport and Engineering,error,error,error,error,error
5003435,11,50A,EN3,5001993,20-Jan-11,16-Dec-10,O,Ecological Safaris & Travel,LAPTOP STOLEN,,0,0,396,0,0,396, 396.00 , 396.00 , -   , -   ,545,488,2010,2011,1,0,Engineering,Transport and Engineering,error,error,error,error,error
5003435,11,50A,EN3,5001993,20-Jan-11,16-Dec-10,F,Ecological Safaris & Travel,LAPTOP STOLEN,,0,0,0,396,396,396, 396.00 , 396.00 , 396.00 , 396.00 ,545,488,2010,2011,1,0,Engineering,Transport and Engineering,error,error,error,error,error
5003435,11,50A,EN3,5001993,03-Feb-11,16-Dec-10,R,Ecological Safaris & Travel,LAPTOP STOLEN,,0,0,92,0,396,488, 488.00 , 488.00 , 396.00 , 396.00 ,545,488,2010,2011,1,0,Engineering,Transport and Engineering,error,error,error,error,error
5003435,11,50A,EN3,5001993,03-Feb-11,16-Dec-10,F,Ecological Safaris & Travel,LAPTOP STOLEN,,0,0,0,92,488,488, 488.00 , 488.00 , 488.00 , 488.00 ,545,488,2010,2011,1,0,Engineering,Transport and Engineering,error,error,error,error,error
5003441,12,50A,EN3,5022879,06-Jan-11,29-Jul-10,O,ARIEL SCHOOL TRUST,Stolen Laptop From Car,,0,0,500,0,0,500, 500.00 , 500.00 , -   , -   ,500,0,2010,2011,1,0,Engineering,Transport and Engineering,error,error,error,error,error
5003441,12,50A,EN3,5022879,18-May-11,29-Jul-10,F,ARIEL SCHOOL TRUST,Stolen Laptop From Car,,0,0,0,0,0,0, -   , -   , -   , -   ,500,0,2010,2011,1,0,Engineering,Transport and Engineering,error,error,error,error,error
5003455,11,57A,MA6,5000721,07-Jan-11,25-Dec-10,O,MR D A SUTHERLAND-MACLEOD,STORM DAMAGE TO BOAT,,0,0,3000,0,0,3000," 3,000.00 "," 3,000.00 ", -   , -   ,5961,5239,2010,2011,1,0,Transportation,Transport and Engineering,error,error,error,error,error
5003455,11,57A,MA6,5000721,19-Jan-11,25-Dec-10,O,MR D A SUTHERLAND-MACLEOD,STORM DAMAGE TO BOAT,,0,0,5058,0,0,5058," 5,058.00 "," 5,058.00 ", -   , -   ,5961,5239,2010,2011,1,0,Transportation,Transport and Engineering,error,error,error,error,error
5003455,11,57A,MA6,5000721,19-Jan-11,25-Dec-10,O,MR D A SUTHERLAND-MACLEOD,STORM DAMAGE TO BOAT,,0,0,5027,31,31,5058," 5,058.00 "," 5,058.00 ", 31.00 , 31.00 ,5961,5239,2010,2011,1,0,Transportation,Transport and Engineering,error,error,error,error,error
5003455,11,57A,MA6,5000721,27-Jan-11,25-Dec-10,O,MR D A SUTHERLAND-MACLEOD,STORM DAMAGE TO BOAT,,0,0,5058,-31,0,5058," 5,058.00 "," 5,058.00 ", -   , -   ,5961,5239,2010,2011,1,0,Transportation,Transport and Engineering,error,error,error,error,error
5003455,11,57A,MA6,5000721,07-Feb-11,25-Dec-10,O,MR D A SUTHERLAND-MACLEOD,STORM DAMAGE TO BOAT,,0,0,5058,0,0,5058," 5,058.00 "," 5,058.00 ", -   , -   ,5961,5239,2010,2011,1,0,Transportation,Transport and Engineering,error,error,error,error,error
5003455,11,57A,MA6,5000721,07-Feb-11,25-Dec-10,O,MR D A SUTHERLAND-MACLEOD,STORM DAMAGE TO BOAT,,0,0,5961,0,0,5961," 5,961.00 "," 5,961.00 ", -   , -   ,5961,5239,2010,2011,1,0,Transportation,Transport and Engineering,error,error,error,error,error
5003455,11,57A,MA6,5000721,07-Feb-11,25-Dec-10,O,MR D A SUTHERLAND-MACLEOD,STORM DAMAGE TO BOAT,,0,0,5930,31,31,5961," 5,961.00 "," 5,961.00 ", 31.00 , 31.00 ,5961,5239,2010,2011,1,0,Transportation,Transport and Engineering,error,error,error,error,error
5003455,11,57A,MA6,5000721,07-Feb-11,25-Dec-10,O,MR D A SUTHERLAND-MACLEOD,STORM DAMAGE TO BOAT,,0,0,5930,0,31,5961," 5,961.00 "," 5,961.00 ", 31.00 , 31.00 ,5961,5239,2010,2011,1,0,Transportation,Transport and Engineering,error,error,error,error,error
5003455,11,57A,MA6,5000721,07-Feb-11,25-Dec-10,O,MR D A SUTHERLAND-MACLEOD,STORM DAMAGE TO BOAT,,0,0,2965,2965,2996,5961," 5,961.00 "," 5,961.00 "," 2,996.00 "," 2,996.00 ",5961,5239,2010,2011,1,0,Transportation,Transport and Engineering,error,error,error,error,error
5003455,11,57A,MA6,5000721,02-Mar-11,25-Dec-10,O,MR D A SUTHERLAND-MACLEOD,STORM DAMAGE TO BOAT,,0,0,2543,0,2996,5539," 5,539.00 "," 5,539.00 "," 2,996.00 "," 2,996.00 ",5961,5239,2010,2011,1,0,Transportation,Transport and Engineering,error,error,error,error,error
5003455,11,57A,MA6,5000721,02-Mar-11,25-Dec-10,F,MR D A SUTHERLAND-MACLEOD,STORM DAMAGE TO BOAT,,0,0,0,2543,5539,5539," 5,539.00 "," 5,539.00 "," 5,539.00 "," 5,539.00 ",5961,5239,2010,2011,1,0,Transportation,Transport and Engineering,error,error,error,error,error
5003455,11,57A,MA6,5000721,04-Mar-11,25-Dec-10,F,MR D A SUTHERLAND-MACLEOD,STORM DAMAGE TO BOAT,,0,300,0,-300,5539,5539," 5,539.00 "," 5,239.00 "," 5,539.00 "," 5,239.00 ",5961,5239,2010,2011,1,0,Transportation,Transport and Engineering,error,error,error,error,error
5003496,11,57A,MA6,5015401,13-Jan-11,28-Dec-10,O,MR M I LOCK,BOAT HIT STUMP & PROPELLER DMG,,0,0,248.4,0,0,248.4, 248.40 , 248.40 , -   , -   ,248.4,248.4,2010,2011,1,0,Transportation,Transport and Engineering,error,error,error,error,error
5003496,11,57A,MA6,5015401,13-Jan-11,28-Dec-10,F,MR M I LOCK,BOAT HIT STUMP & PROPELLER DMG,,0,0,0,248.4,248.4,248.4, 248.40 , 248.40 , 248.40 , 248.40 ,248.4,248.4,2010,2011,1,0,Transportation,Transport and Engineering,error,error,error,error,error
5003506,10,60A,FG1,5002837,14-Jan-11,01-Jan-10,O,Truworths Limited,theft of stock by employees,,0,0,4000,0,0,4000," 4,000.00 "," 4,000.00 ", -   , -   ,4200,4200,2010,2011,1,0,Guarantee,Transport and Engineering,error,error,error,error,error
5003506,10,60A,FG1,5002837,14-Jan-11,01-Jan-10,O,Truworths Limited,theft of stock by employees,,0,0,4200,0,0,4200," 4,200.00 "," 4,200.00 ", -   , -   ,4200,4200,2010,2011,1,0,Guarantee,Transport and Engineering,error,error,error,error,error
5003506,10,60A,FG1,5002837,04-Feb-11,01-Jan-10,O,Truworths Limited,theft of stock by employees,,1260,0,0,4200,4200,4200," 2,940.00 "," 2,940.00 "," 2,940.00 "," 2,940.00 ",4200,4200,2010,2011,1,0,Guarantee,Transport and Engineering,error,error,error,error,error
5003506,10,60A,FG1,5002837,04-Feb-11,01-Jan-10,F,Truworths Limited,theft of stock by employees,,1260,0,0,0,4200,4200," 2,940.00 "," 2,940.00 "," 2,940.00 "," 2,940.00 ",4200,4200,2010,2011,1,0,Guarantee,Transport and Engineering,error,error,error,error,error
5003544,11,50A,EN3,5004140,19-Jan-11,13-Jan-11,O,MR S READING,LAPTOP STOLEN,,0,0,693,0,0,693, 693.00 , 693.00 , -   , -   ,693,693,2011,2011,0,0,Engineering,Transport and Engineering,error,error,error,error,error
5003544,11,50A,EN3,5004140,19-Jan-11,13-Jan-11,F,MR S READING,LAPTOP STOLEN,,0,0,0,693,693,693, 693.00 , 693.00 , 693.00 , 693.00 ,693,693,2011,2011,0,0,Engineering,Transport and Engineering,error,error,error,error,error
5003546,11,50A,EN1,5003333,19-Jan-11,23-Dec-10,O,WHITESTONE SCHOOL,LIGHTNING STRIKE TO COMPUTERS,,0,0,738,0,0,738, 738.00 , 738.00 , -   , -   ,738,738,2010,2011,1,0,Engineering,Transport and Engineering,error,error,error,error,error
5003546,11,50A,EN1,5003333,19-Jan-11,23-Dec-10,F,WHITESTONE SCHOOL,LIGHTNING STRIKE TO COMPUTERS,,221.4,0,0,738,738,738, 516.60 , 516.60 , 516.60 , 516.60 ,738,738,2010,2011,1,0,Engineering,Transport and Engineering,error,error,error,error,error
5003578,11,50A,EN3,5013375,20-Jan-11,31-Dec-10,O,BELMONT ELECTRICAL (PVT) LTD,LIGHTNING DAMAGE TO CABLE,,0,0,95,0,0,95, 95.00 , 95.00 , -   , -   ,95,95,2010,2011,1,0,Engineering,Transport and Engineering,error,error,error,error,error
5003578,11,50A,EN3,5013375,26-Jan-11,31-Dec-10,O,BELMONT ELECTRICAL (PVT) LTD,LIGHTNING DAMAGE TO CABLE,,0,0,95,0,0,95, 95.00 , 95.00 , -   , -   ,95,95,2010,2011,1,0,Engineering,Transport and Engineering,error,error,error,error,error
5003578,11,50A,EN3,5013375,26-Jan-11,31-Dec-10,F,BELMONT ELECTRICAL (PVT) LTD,LIGHTNING DAMAGE TO CABLE,,0,0,0,95,95,95, 95.00 , 95.00 , 95.00 , 95.00 ,95,95,2010,2011,1,0,Engineering,Transport and Engineering,error,error,error,error,error
5003602,11,50A,EN3,5000468,21-Jan-11,04-Dec-10,O,FALCON COLLEGE AND OR ASSOCIATED CO,LIGHTNING DAMAGE TO PABX,,0,0,4341,0,0,4341," 4,341.00 "," 4,341.00 ", -   , -   ,4341,4341,2010,2011,1,0,Engineering,Transport and Engineering,error,error,error,error,error
5003602,11,50A,EN3,5000468,24-Jan-11,04-Dec-10,F,FALCON COLLEGE AND OR ASSOCIATED CO,LIGHTNING DAMAGE TO PABX,,0,0,0,4341,4341,4341," 4,341.00 "," 4,341.00 "," 4,341.00 "," 4,341.00 ",4341,4341,2010,2011,1,0,Engineering,Transport and Engineering,error,error,error,error,error
5003603,11,56X,MA1,5002037,21-Jan-11,10-Dec-10,O,Perkins Seals (Pvt) Ltd,SHIP HIJACKED,,0,0,20000,0,0,20000," 20,000.00 "," 20,000.00 ", -   , -   ,219000,144685.4,2010,2011,1,0,Transportation,Transport and Engineering,error,error,error,error,error
5003603,11,56X,MA1,5002037,08-Feb-11,10-Dec-10,F,Perkins Seals (Pvt) Ltd,SHIP HIJACKED,,0,0,0,0,0,0, -   , -   , -   , -   ,219000,144685.4,2010,2011,1,0,Transportation,Transport and Engineering,error,error,error,error,error
5003603,11,56X,MA1,5002037,09-Feb-11,10-Dec-10,R,Perkins Seals (Pvt) Ltd,SHIP HIJACKED,,0,0,20000,0,0,20000," 20,000.00 "," 20,000.00 ", -   , -   ,219000,144685.4,2010,2011,1,0,Transportation,Transport and Engineering,error,error,error,error,error
5003603,11,56X,MA1,5002037,14-Feb-11,10-Dec-10,R,Perkins Seals (Pvt) Ltd,SHIP HIJACKED,,0,0,20000,0,0,20000," 20,000.00 "," 20,000.00 ", -   , -   ,219000,144685.4,2010,2011,1,0,Transportation,Transport and Engineering,error,error,error,error,error
5003603,11,56X,MA1,5002037,25-Feb-11,10-Dec-10,R,Perkins Seals (Pvt) Ltd,SHIP HIJACKED,,0,0,20000,0,0,20000," 20,000.00 "," 20,000.00 ", -   , -   ,219000,144685.4,2010,2011,1,0,Transportation,Transport and Engineering,error,error,error,error,error
5003603,11,56X,MA1,5002037,25-Feb-11,10-Dec-10,F,Perkins Seals (Pvt) Ltd,SHIP HIJACKED,,125791.69,0,0,141791.69,141791.69,141791.69," 16,000.00 "," 16,000.00 "," 16,000.00 "," 16,000.00 ",219000,144685.4,2010,2011,1,0,Transportation,Transport and Engineering,error,error,error,error,error
5003603,11,56X,MA1,5002037,01-Dec-11,10-Dec-10,F,Perkins Seals (Pvt) Ltd,SHIP HIJACKED,,0,141791.69,0,-141791.69,141791.69,141791.69," 141,791.69 ", -   ," 141,791.69 ", -   ,219000,144685.4,2010,2011,1,0,Transportation,Transport and Engineering,error,error,error,error,error
5003603,11,56X,MA1,5002037,24-Feb-12,10-Dec-10,R,Perkins Seals (Pvt) Ltd,SHIP HIJACKED,,125791.69,0,0,141791.69,141791.69,141791.69," 16,000.00 "," 16,000.00 "," 16,000.00 "," 16,000.00 ",219000,144685.4,2010,2012,2,0,Transportation,Transport and Engineering,20000,0,0,error,0.00
5003603,11,56X,MA1,5002037,24-Feb-12,10-Dec-10,R,Perkins Seals (Pvt) Ltd,SHIP HIJACKED,,0,0,20000,-141791.69,0,20000," 20,000.00 "," 20,000.00 ", -   , -   ,219000,144685.4,2010,2012,2,0,Transportation,Transport and Engineering,20000,0,-121791.69,error,0.00
5003603,11,56X,MA1,5002037,27-Feb-12,10-Dec-10,F,Perkins Seals (Pvt) Ltd,SHIP HIJACKED,,0,0,0,0,0,0, -   , -   , -   , -   ,219000,144685.4,2010,2012,2,0,Transportation,Transport and Engineering,20000,0,-20000,error,0.00
5003603,11,56X,MA1,5002037,10-Oct-13,10-Dec-10,R,Perkins Seals (Pvt) Ltd,SHIP HIJACKED,,0,0,120000,0,0,120000," 120,000.00 "," 120,000.00 ", -   , -   ,219000,144685.4,2010,2013,3,0,Transportation,Transport and Engineering,20000,0,120000,error,0.00
5003603,11,56X,MA1,5002037,11-Apr-14,10-Dec-10,R,Perkins Seals (Pvt) Ltd,SHIP HIJACKED,,0,0,120000,0,0,120000," 120,000.00 "," 120,000.00 ", -   , -   ,219000,144685.4,2010,2014,4,0,Transportation,Transport and Engineering,20000,0,0,error,0.00
5003603,11,56X,MA1,5002037,22-Apr-14,10-Dec-10,R,Perkins Seals (Pvt) Ltd,SHIP HIJACKED,,0,0,120000,0,0,120000," 120,000.00 "," 120,000.00 ", -   , -   ,219000,144685.4,2010,2014,4,0,Transportation,Transport and Engineering,20000,0,0,error,0.00
5003603,11,56X,MA1,5002037,05-May-14,10-Dec-10,R,Perkins Seals (Pvt) Ltd,SHIP HIJACKED,,0,0,120000,0,0,120000," 120,000.00 "," 120,000.00 ", -   , -   ,219000,144685.4,2010,2014,4,0,Transportation,Transport and Engineering,20000,0,0,error,0.00
5003603,11,56X,MA1,5002037,23-May-14,10-Dec-10,R,Perkins Seals (Pvt) Ltd,SHIP HIJACKED,,0,0,120000,0,0,120000," 120,000.00 "," 120,000.00 ", -   , -   ,219000,144685.4,2010,2014,4,0,Transportation,Transport and Engineering,20000,0,0,error,0.00
5003603,11,56X,MA1,5002037,23-May-14,10-Dec-10,R,Perkins Seals (Pvt) Ltd,SHIP HIJACKED,,0,0,120000,0,0,120000," 120,000.00 "," 120,000.00 ", -   , -   ,219000,144685.4,2010,2014,4,0,Transportation,Transport and Engineering,20000,0,0,error,0.00
5003603,11,56X,MA1,5002037,30-May-14,10-Dec-10,R,Perkins Seals (Pvt) Ltd,SHIP HIJACKED,,83000,0,120000,99000,99000,219000," 136,000.00 "," 136,000.00 "," 16,000.00 "," 16,000.00 ",219000,144685.4,2010,2014,4,0,Transportation,Transport and Engineering,20000,0,99000,error,0.00
5003603,11,56X,MA1,5002037,30-May-14,10-Dec-10,R,Perkins Seals (Pvt) Ltd,SHIP HIJACKED,,127685.4,0,75314.6,44685.4,143685.4,219000," 91,314.60 "," 91,314.60 "," 16,000.00 "," 16,000.00 ",219000,144685.4,2010,2014,4,0,Transportation,Transport and Engineering,20000,0,0,error,0.00
